Income,samptype,borough,a01,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,b01,b02,b03,b04,b05_1,b05a_1,b05b_1,b05c_1,b05_2,b05a_2,b05b_2,b05c_2,b05_3,b05a_3,b05b_3,b05c_3,b05_4,c01_1,c01a_1,c01b_1,fcs2a,fcs3,fcs4,d01,d01_a,d01_b,d01_c,d01_d,d02,d03,d03_a,d03_b,d03_c,d03_d,d04,e01,e02,f01_1,f02,f02_1,f02_2,f05,f06,f07,f08,f10,f12,f13,f14,m01,m02,m03,m03_a,m04,m05,m06,m07,m08,m16,m17,m18,m19,m21,m23,m23_c,m23_d,m23_e,m23_f,m23_g,m24,m29,m29_a,m30,m30_a,n01,n02,n02_a,n03,n04,n04_a,n05,n06,n07,n08,n09,n09_a,n09_b,n09_c,n09_d,n09_e,n09_f,n09_g,n29,n30,n31,n32,n33,n42,n43,n51,n52,n53,n54,n55,o01,o02,o03,o04,o05,o06,o07,o08,o09,o10,o11,o14,o18_a,o18_b,o21,o21_a,o27,o28,p01,p08,p10,p19,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,wa1,wa2,wa3,wa4,wa5,r01,r02,r03,r04,r05,r07,r08,r09,r23,houpeo,hhadul,houchild,fampeo,famadul,famchild,w3cphhwt,w3cpppwt,partner,phones,intmo,educ_sp,educ,sex,sexedu,mleshi,mhisch,msmcol,mcolleg,fleshi,fhisch,fsmcol,fcolleg,race,white,black,hisp,orace,r_age,agepart,avage,age,ag18_24,ag25_34,ag35_44,ag45_64,ag65m,marrcoh,single,indnok,indwk,ftype,w3cninwt,w3cnfmwt,w3cnhhwt,hlth,hlth4,adgdhlth,adfrhlth,adprhlth,nodisab,educ_r,hs,lshs,hsged,smcol,college,assets,liquid,liquid10,liquid25,ownhome,mkthome,owehome,nethome,owncar,mktcar,owecar,netcar,brw000,brw00,emp,ftw_r,ftw_s,ftwork,fpovline,pov150,poor,pov4,affl,inc150,mead_inc,obs,abovemed,nhunger,utibill,rathou,houqual,rooms,averm,onerm,nbgood,nbsafe,crime,hi_r,hi_s,hi_k,hlthins,ratnyc,police,ratsch,kids,rage_c,age18_24,age45_59,age60m,immig2,efrouse,infants,preschs,schage,ch3_6,ch5_12,und12_n,cc_use,lowman,brookgz,statigz,proxi,psex,women,men,rwork,spwork,womwork,menwork,anywork,totwom,totmen,twomwk,tmenwk,emprate,empratem,empratew,singnok,singwk,marnok,marwk,qkey,cr05,unemp,xunemp,xunemp2,socsec,xsocsec,xsocsec2,pension,xpension,xpensio2,interest,xinter,xinter2,rental,xrental,xrental2,alimony,xalimon,xalim2,giftmon,xgiftmon,xgiftmo2,ssi,xssi,xssi2,foodstam,xfoodst,xfdstmp2,welfare,xwelf,xwelf2,sumch6,anych6,blackx,hispanic,immig,immigran,rdisab,cdisab,r_hs,r_post,r_hied,r_sex,r_agex,r_agesq,work_r,work_s,primary,prhseduc,prposths,prhied,sexpart,pr_sex,agepartx,tempagepx,tempagpmx,pr_age,pr_agesq,auxpoor,auxrich,auxold,sexprhs,sexprpos,sexprhie,sexprchi,sexprch6,workmos,workhrs,secondar,i_inter,r_inter,i_gift,r_gift,i_foodst,r_foodst,i_socsec,r_socsec,i_welf,r_welf,i_rental,r_rental,i_pens,r_pens,i_unemp,r_unemp,i_alimon,r_alimon,i_ssi,r_ssi,charity
69256,2,1,30,2,3,2,2,1,2,3,2,2,2,2,5,5,30,2,2,,,,,,,,,,,,,9,2,1,,9,2,7,,,,5,2,,,,,,,3,2,1,,,,2,1,1400,1,2,90,2,2,3,,1,,4,1,2,2,2,,,,2,2,3,1400,,12,16800,1,2,2,,2,,1,1,,,,,12,55,,,4,,,,68000,,68000,1,2,,1,8,8,2,,1,2,,1,2000,2,2,2,2,2,2,1,2,,2,2,2,,,8,8,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,2,2,2,1,2,3,1,4,8,72,3,,,1972,1,2,1,1,2,1,1,0.512556732,704.0343628,0,1,0,,3,2,7,0,0,0,0,0,0,1,0,3,0,0,1,0,30,,30,2,0,1,0,0,0,0,1,0,1,2,969.1843262,969.1843262,969.1843262,1,2,1,0,0,1,3,1,0,0,1,0,,,,,0,0,0,0,0,0,0,0,1,1,1,1,,1,11610,17415,0,46440,1,1,42400,260,1,,,1,,4,2,1,1,1,1,1,,1,1,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,,1,0,1,,1,0,1,,,,,,,,0,1,0,0,32915,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,404.5105286,20.11244774,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,1,0,0,30,900,1,,1,1,1,0,0,0,0,,41.48656082,30,900,0,0,0,0,0,0,0,0,12,55,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31900,2,2,34,2,1,1,1,2,1,4,2,2,2,1,1,1,34,2,1,1,1,36,2,,,,,,,,,6,2,1,1,6,2,7,,,,5,2,7,,,,1,2,1,2,1,1,1,,2,1,7000,1,2,800,1,2,3,,3,,7,1,2,2,1,350000,70000,8,,,,,,,,,,1,1,2,,2,1,,1,1,,4,8,12,75,4,,,,1500,,1500,1,2,,2,,8,1,5000,1,2,,1,2000,2,2,2,1,2,2,2,2,,2,2,2,400,2,,,2,8,2,2,2,2,2,1,3,1,2,2,2,2,3,2,2,2,1,2,2,2,1,2,67,1,1,1,,1,4,2,2,4,2,2,0.900363624,1236.715576,1,1,1,3,3,2,7,0,0,0,0,0,0,1,0,1,1,0,0,0,34,36,35,3,0,0,1,0,0,1,0,0,1,4,2253.30835,1126.654175,1126.654175,1,1,0,0,0,1,3,1,0,0,1,0,25000,1,1,1,1,350000,70000,280000,1,5000,0,5000,1,1,1,0,1,1,17650,26475,0,70600,0,1,37000,15,0,1,1,1,1,7,1.75,1,1,1,1,1,1,1,1,1,1,0,1,2,0,0,0,0,0,1,0,1,1,1,2,1,0,0,0,0,1,1,1,0,1,0,1,1,,,,,,,,0,0,0,1,32922,1,0,0,0,0,0,0,0,0,0,400,400,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,1,1,0,0,34,1156,1,1,0,1,1,0,2,1,36,36,41.48656082,36,1296,0,1,0,1,1,0,2,1,12,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,2,1,6,1,8,1,3,2,3,8,2,2,2,1,1,1,29,1,1,1,2,29,1,3,1,62,1,3,2,60,2,4,2,1,,4,2,1,2,,,,2,8,,,,,2,2,2,6,1,6,,1,,,1,1,400,8,2,1,2,3,,4,2,2,1,2,,,,1,2,3,400,,12,4800,1,8,2,,2,,1,1,,2,2,2,11,40,,,4,,,,12500,,12500,1,2,,1,2,7,1,400,1,2,,2,,2,2,2,2,2,2,1,2,,2,2,2,,,2000,500,2,1,2,2,1,1,2,2,5,,2,2,2,2,3,2,2,1,2,2,2,1,4,1,73,4,,,1994,2,5,4,1,3,2,1,0.404967099,556.2520752,1,1,0,3,2,1,2,0,1,0,0,0,0,0,0,3,0,0,1,0,29,29,29,2,0,1,0,0,0,1,0,0,1,4,1794.996826,897.4984131,448.7492065,1,1,0,0,0,1,1,0,1,0,0,0,6000,1,0,0,0,0,0,0,1,400,0,400,1,1,1,0,0,0,14630,21945,1,58520,0,0,46438.25781,273,0,1,1,1,0,4,0.800000012,0,1,1,1,1,1,1,1,1,1,,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,1,1,1,0,0,1,1,,,,,,,,0,0,0,1,32952,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,22.36067963,0,0,0,0,0,0,0,0,0,1,1,,1,1,1,0,0,0,0,0,1,29,841,1,0,1,0,0,0,1,1,29,29,41.48656082,29,841,0,0,0,0,0,0,1,1,11,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37500,2,1,10,3,2,4,2,3,3,3,3,2,2,1,1,1,41,2,1,1,1,41,1,5,1,22,1,5,1,19,2,11,2,1,1,11,2,4,,,,,2,1,2,,,,2,4,2,1,1,1,,2,2,,1,2,100,2,2,1,1,7,,4,2,2,2,2,,,,2,2,3,300,,12,3600,1,1,2,,2,,1,1,,1,1,,12,50,12,40,4,,,,22000,,22000,1,2,,2,,8,1,18000,2,,1,2,,2,2,2,2,2,2,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,2,1,1,1,6,61,97,,,1989,2,6,4,2,4,2,2,0.474040657,651.1296997,1,1,0,1,2,2,6,0,0,0,0,0,1,0,0,3,0,0,1,0,41,41,41,3,0,0,1,0,0,1,0,0,1,4,1186.622681,593.3113403,296.6556702,0,3,0,1,0,1,2,1,0,1,0,0,1250,1,0,0,0,0,0,0,1,18000,17000,1000,0,1,1,1,1,1,17650,26475,0,70600,0,1,37000,174,1,,,1,,4,0.666666687,0,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,2,0,2,2,1,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,0,0,0,1,32957,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,1,0,0,0,41,1681,1,1,1,1,0,0,2,0,41,41,41.48656082,41,1681,0,0,0,0,0,0,0,0,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42700,2,5,8,2,3,2,2,2,2,3,2,2,2,3,1,1,43,2,1,1,1,54,1,5,1,21,1,5,2,23,2,13,1,1,,13,1,4,,,,,2,9,,,,,2,1,2,,2,,,,,,,2,5000,8,2,3,,2,,8,3,1,2,2,,,,2,2,3,1450,,12,17400,1,2,2,,2,,1,1,,1,1,,7,55,12,84,3,,,1800,,7,12600,1,2,,2,,8,1,12000,2,,1,1,10000,2,2,2,1,2,2,2,2,,2,2,2,100,2,,,1,8,1,1,1,2,2,2,5,,2,2,2,2,1,2,2,2,1,1,1,2,2,6,59,97,,,1979,1,5,4,1,3,2,1,0.540154696,741.9421387,1,1,0,4,3,2,7,0,0,0,0,0,0,1,0,2,0,1,0,0,43,54,48.5,4,0,0,0,1,0,1,0,0,1,4,1654.128296,827.0641479,413.532074,1,1,0,0,0,1,2,1,0,1,0,0,6000,1,0,0,0,0,0,0,1,12000,10000,2000,0,1,1,0,1,1,14630,21945,0,58520,0,1,46438.25781,28,0,1,0,0,0,8,1.600000024,1,1,1,1,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,0,0,0,1,32974,42,0,0,0,0,0,0,0,0,0,100,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,43,1849,1,1,0,1,1,1,2,1,54,54,41.48656082,54,2916,0,1,0,1,1,1,1,0,12,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22000,2,2,9,1,3,3,1,3,3,4,1,2,2,2,5,5,42,2,1,7,2,38,2,,,,,,,,,0,1,1,,0,1,1,2,,,,1,,,,,,,2,2,1,,,,2,2,,2,,,2,2,3,,7,,5,1,2,2,2,,,,2,2,4,,10800,,10800,1,1,2,,2,,1,1,,,,,7,40,,,4,,,,22000,,22000,1,1,1,1,1,9,1,15000,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,2,2,2,2,1,1,2,5,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,59,2,,,1996,1,3,2,1,2,1,1,1.567107081,2152.536621,0,1,0,,1,2,5,0,0,0,0,1,0,0,0,2,0,1,0,0,42,,42,3,0,0,1,0,0,0,1,0,1,2,3228.083496,3228.083496,1614.041748,1,1,0,0,0,1,1,0,1,0,0,0,,,,,0,0,0,0,1,15000,10000,5000,1,1,1,0,,0,11610,17415,0,46440,0,1,42400,157,0,1,1,1,1,5,1.666666627,1,0,1,1,1,,1,1,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,,1,0,1,,1,0,1,,,,,,,,0,1,0,0,32997,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,42,1764,1,,1,0,0,0,0,0,0,,41.48656082,42,1764,0,0,0,0,0,0,0,0,7,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107500,2,2,15,2,3,2,2,2,1,1,2,2,2,2,5,2,37,1,1,2,2,36,2,,,,,,,,,15,2,2,1,15,2,7,,,,5,2,2,,2,,,2,2,2,1,1,1,,2,1,500,1,2,200,2,2,1,1,7,,5,1,2,2,2,,,,2,2,3,650,,12,7800,1,2,2,,2,,1,1,,1,1,,12,35,12,40,4,,,,70000,,70000,1,1,1,1,1,100000,1,30000,1,1,,2,,2,2,2,1,2,2,1,2,,2,2,2,1500,2,1000,1000,2,2,2,2,2,2,2,2,2,,2,2,2,2,3,1,2,2,2,2,2,2,2,6,65,2,,,1983,1,5,2,3,5,2,3,0.656370342,901.572876,1,1,0,2,3,1,3,0,0,1,0,0,0,0,0,2,0,1,0,0,37,36,36.5,3,0,0,1,0,0,1,0,0,1,4,1612.036987,806.0184937,806.0184937,1,1,0,0,0,1,3,1,0,0,1,0,100000,1,1,1,0,0,0,0,1,30000,0,30000,1,1,1,1,1,1,20670,31005,0,82680,1,1,36847.08984,53,1,,,1,,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,2,1,2,2,1,0,0,0,0,2,1,1,1,1,1,1,1,,,,,,,,0,0,0,1,33035,2,0,0,0,0,0,0,0,0,0,1500,1500,38.7298317,0,0,0,0,0,0,1000,1000,31.62277603,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,37,1369,1,1,1,1,1,0,1,1,36,36,41.48656082,37,1369,0,1,0,1,1,0,3,0,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32375,2,1,26,1,1,1,1,2,2,1,2,2,2,2,3,5,29,2,2,,,,,,,,,,,,,10,1,1,1,10,1,7,,,,5,2,,,,,,,1,2,4,,,,1,,,2,,,2,2,1,2,2,,5,1,2,2,2,,,,2,2,3,636,,12,7632,1,2,2,,2,,1,1,,,,,12,40,,,4,,,,30000,,30000,1,2,,1,1,9,2,,1,2,,2,,1,2,2,1,2,2,1,2,,2,2,2,8,,500,80,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,4,6,73,1,3,3,,1,4,1,3,4,1,3,0.512556732,704.0343628,0,1,0,,3,2,7,0,0,0,0,0,0,1,0,3,0,0,1,0,29,,29,2,0,1,0,0,0,0,1,0,1,2,969.1843262,969.1843262,969.1843262,1,1,0,0,0,1,3,1,0,0,1,0,6000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,1,17650,26475,0,70600,0,1,37000,177,0,1,1,1,1,5,1.25,1,1,1,1,1,,1,1,1,1,1,1,2,0,0,0,0,0,0,1,2,1,2,3,1,0,0,0,0,,1,0,1,,1,0,1,,,,,,,,0,1,0,0,33041,1,2000,2000,44.72135925,0,0,0,0,0,0,,2537.256348,50.3711853,0,0,0,0,0,0,80,80,8.944272041,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,1,1,0,0,29,841,1,,1,1,1,0,0,0,0,,41.48656082,29,841,0,1,0,0,0,0,0,0,12,40,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64000,2,3,15,1,1,1,2,1,1,3,1,2,2,2,1,1,39,2,1,1,1,38,2,,,,,,,,,11,1,1,3,7,2,7,,,,5,1,8,,,,,2,1,2,1,1,1,,2,2,,1,2,500,2,2,2,,7,,5,1,2,2,1,600000,100000,2,,,,,,,,,,1,1,2,,1,1,,1,1,,12,36,12,55,4,,,,30000,,30000,1,2,,2,,8,2,,2,,2,1,18000,2,2,2,2,2,2,2,2,1,2,2,2,,,,,2,1,2,2,2,2,2,1,3,1,2,2,2,2,1,2,2,2,2,2,2,1,1,3,62,3,,,1987,1,5,2,3,5,2,3,0.404967099,556.2520752,1,1,1,3,3,2,7,0,0,0,0,0,0,1,0,3,0,0,1,0,39,38,38.5,3,0,0,1,0,0,1,0,0,1,4,1181.384277,590.6921387,590.6921387,1,1,0,0,0,1,3,1,0,0,1,0,1250,1,0,0,1,600000,100000,500000,0,0,0,0,0,0,1,1,1,1,20670,31005,0,82680,0,1,36847.08984,60,1,,,1,,5,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,3,0,3,3,1,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,0,0,0,1,33103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,1,0,0,39,1521,1,1,0,1,1,0,2,1,38,38,41.48656082,38,1444,0,0,0,1,1,0,3,0,12,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,2,1,20,2,2,4,2,4,3,4,4,2,2,1,5,2,20,2,1,3,2,50,2,,,,,,,,,3,1,1,1,3,1,3,,,,,1,1,2,,,,2,4,2,4,1,4,6,2,,,2,,,2,2,1,2,20,,3,2,2,1,5,,,,,,,,,,,,,1,3,2,,2,2,1,2,2,2,3,50,,,4,,,,500,,500,1,2,,2,,0,2,,2,,1,2,,2,2,2,2,2,2,2,2,2,2,1,1,,,,,2,2,1,2,2,,2,1,2,1,2,2,2,2,4,2,2,2,1,1,2,1,2,2,82,1,1,1,,1,4,2,2,4,2,2,0.568848789,781.3555908,1,1,2,1,2,2,6,0,0,0,0,0,1,0,0,3,0,0,1,0,20,41.53856659,30.76928329,2,0,1,0,0,0,1,0,0,1,4,1481.75354,740.87677,740.87677,0,3,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17650,26475,1,70600,0,0,37000,200,0,0,1,1,0,3,0.75,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,0,0,0,1,33183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,444,21.07130814,244,244,15.62049961,2,1,,1,0,0,0,0,1,0,0,0,20,400,1,0,1,1,0,0,0,0,41.48656082,,41.48656082,20,400,1,0,0,0,0,0,0,0,3,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46713,2,4,39,4,1,3,3,4,2,4,4,2,2,8,3,5,39,2,2,,,,,,,,,,,,,3,2,1,,3,2,7,,,,5,2,,,,,,,2,2,1,,,,2,2,,1,2,100,2,2,1,2,17,,4,1,2,2,2,,,,2,2,3,868,,12,10416,1,1,2,,2,,2,1,,,,,12,60,,,4,,,,46000,,46000,1,1,1,2,,9,1,30000,1,2,,1,10000,2,2,2,9,2,1,2,2,,2,2,2,,,,,2,9,2,2,2,2,2,1,2,1,2,2,2,2,4,1,2,2,1,2,1,2,2,1,62,1,1,1,,1,2,1,1,2,1,1,0.830751479,1141.098145,0,1,0,,3,2,7,0,0,0,0,0,0,1,0,2,0,1,0,0,39,,39,3,0,0,1,0,0,0,1,0,1,2,1228.266357,1228.266357,1228.266357,1,1,0,0,0,1,3,1,0,0,1,0,,,,,0,0,0,0,1,30000,,,1,1,0,1,,1,11610,17415,0,46440,1,1,42400,296,1,,,1,,4,2,1,0,0,1,1,,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,,1,0,0,,0,0,0,,,,,,,,0,1,0,0,33187,1,0,0,0,0,0,0,0,0,0,,,,0,0,0,,164.6075745,12.82994843,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,39,1521,1,,1,1,1,0,0,0,0,,41.48656082,39,1521,0,0,0,0,0,0,0,0,12,60,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7620,2,2,13,2,2,4,2,2,3,2,2,2,2,1,3,5,24,2,1,3,2,46,1,7,1,22,1,7,1,20,2,2,1,1,,2,1,2,,2,,,2,,,,,,,2,2,4,,,,1,,,1,2,100,2,2,1,1,13,,4,2,2,1,5,,,,,,,,,,,,,2,,2,,2,1,,,,,6,40,,,1,180,,,,6,4320,1,2,,2,,7,2,,2,,1,1,100,1,2,2,2,2,2,1,2,,2,2,2,,,8,300,2,8,1,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,78,4,,,1988,1,5,4,1,2,1,1,0.599981368,824.1184692,0,1,0,,2,2,6,0,0,0,0,0,1,0,0,3,0,0,1,0,24,,24,1,1,0,0,0,0,0,1,0,1,2,969.1853027,969.1853027,242.2963257,1,1,0,0,0,1,2,1,0,1,0,0,1250,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,11610,17415,1,46440,0,0,42400,21,0,0,,1,0,4,0.800000012,0,0,1,1,1,,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,,1,0,0,,0,0,0,,,,,,,,0,1,0,0,33193,4,3000,3000,54.77225494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,17.32050896,0,0,0,0,0,0,0,0,0,1,1,,1,1,1,0,0,1,0,0,0,24,576,1,,1,1,0,0,0,0,0,,41.48656082,24,576,0,0,0,0,0,0,0,0,6,40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116300,2,4,30,2,3,2,1,3,2,3,2,2,2,2,5,2,30,2,1,2,2,35,2,,,,,,,,,15,1,2,2,10,2,7,,,,5,2,8,,,,,2,2,2,2,1,2,,1,1,80,1,2,0,1,2,3,,1,,5,2,2,2,2,,,,2,2,3,900,,12,10800,1,1,2,,2,,1,1,,1,1,,12,40,12,40,4,,,,70000,,70000,1,2,,2,,8,1,10000,1,2,,1,10000,2,2,2,2,2,1,1,2,,2,2,2,,,300,300,2,2,2,2,2,2,2,2,2,,2,2,2,2,3,2,2,2,3,2,2,1,1,2,71,1,1,1,,1,4,2,2,4,2,2,0.404967099,556.2520752,1,1,0,3,3,2,7,0,0,0,0,0,0,1,0,3,0,0,1,0,30,35,32.5,2,0,1,0,0,0,1,0,0,1,4,1126.898682,563.4493408,563.4493408,1,1,0,0,0,1,3,1,0,0,1,0,15000,1,1,0,0,0,0,0,1,10000,12000,2000,1,1,1,1,1,1,17650,26475,0,70600,1,1,37000,195,1,,,1,,5,1.25,1,1,1,1,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,2,0,1,1,2,0,1,,,,,,,,0,0,0,1,33234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,11000,104.8808823,300,300,17.32050896,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,1,0,0,30,900,1,1,1,1,1,0,1,0,35,35,41.48656082,30,900,0,0,0,0,0,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99000,2,1,2,2,1,1,1,1,1,1,2,2,2,3,1,1,34,1,1,1,2,35,1,3,1,69,2,,,,,9,1,1,3,3,1,8,,,,,2,11,,,,,2,1,2,1,1,1,,2,2,,1,2,600,2,2,1,2,2,,4,1,2,2,2,,,,2,2,3,2800,,12,33600,1,2,2,,2,,1,1,,1,1,,6,40,12,40,4,,,,13000,,13000,1,1,1,1,1,150000,2,,2,,2,1,8000,2,2,2,2,2,2,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,3,,2,2,2,2,2,2,2,1,2,3,1,2,7,1,99,97,,,2000,1,6,3,3,5,2,3,0.771701813,1059.989136,1,1,0,4,3,1,3,0,0,1,0,0,0,0,0,4,0,0,0,1,34,35,34.5,2,0,1,0,0,0,1,0,0,1,4,3272.618408,1636.309204,1090.872803,1,1,0,0,0,1,3,1,0,0,1,0,150000,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,20670,31005,0,82680,1,1,36847.08984,64,1,,,1,,4,0.666666687,0,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,1,2,2,2,3,1,0,0,0,0,2,1,1,1,1,1,1,1,,,,,,,,0,0,0,1,33241,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,1,1,0,0,1,1,0,1,34,1156,1,1,0,1,1,1,1,0,35,35,41.48656082,35,1225,0,0,0,0,0,0,0,0,12,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2,1,34,2,3,3,2,3,3,3,2,2,2,2,5,2,34,2,1,2,1,33,2,,,,,,,,,8,1,1,1,8,1,7,,,,1,2,2,,5,,,2,2,2,1,1,1,,2,1,8,8,,,2,2,1,2,22,,4,3,1,2,2,,,,2,2,3,580,,7,4060,2,1,2,,2,,1,1,,1,1,,12,32,12,40,4,,,,23000,,23000,1,1,1,2,,10000,1,8,1,8,,2,,2,2,2,1,2,1,1,2,,2,2,2,8,,8,8,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,1,4,2,67,1,1,3,,1,4,2,2,4,2,2,0.404967099,556.2520752,1,1,0,1,2,2,6,0,0,0,0,0,1,0,0,3,0,0,1,0,34,33,33.5,2,0,1,0,0,0,1,0,0,1,4,1234.794434,617.3972168,617.3972168,1,1,0,0,0,1,3,1,0,0,1,0,10000,1,1,0,0,0,0,0,1,,0,,1,1,1,0,1,1,17650,26475,0,70600,1,1,37000,34,1,,,0,,4,1,1,0,1,1,1,1,1,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,0,0,0,1,33243,1,0,0,0,0,0,0,0,0,0,,2537.256348,50.3711853,0,0,0,4000,4000,63.24555206,,404.5105286,20.11244774,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,1,1,0,0,34,1156,1,1,0,0,0,0,2,1,33,33,41.48656082,33,1089,0,1,0,0,0,0,2,1,12,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
